Three independent Ar reservoirs with Cu nanoparticles

65478 atoms
7 atom types

-3.61500000 288.61500000 xlo xhi
-47.50000000 47.50000000 ylo yhi
-47.50000000 47.50000000 zlo zhi

Masses

1 39.948  # Ar reservoir 1
2 39.948  # Ar reservoir 2
3 39.948  # Ar reservoir 3
4 63.546  # Cu nanoparticle 1
5 63.546  # Cu nanoparticle 2
6 63.546  # Cu nanoparticle 3
7 63.546  # fixed Cu walls

Atoms # atomic

78 7 -1.80750000 -45.69250000 21.18500000
79 7 -1.80750000 -47.50000000 22.99250000
80 7 -3.61500000 -45.69250000 22.99250000
81 7 -3.61500000 -47.50000000 24.80000000
82 7 -1.80750000 -45.69250000 24.80000000
83 7 -1.80750000 -47.50000000 26.60750000
84 7 -3.61500000 -45.69250000 26.60750000
85 7 -3.61500000 -47.50000000 28.41500000
86 7 -1.80750000 -45.69250000 28.41500000
87 7 -1.80750000 -47.50000000 30.22250000
88 7 -3.61500000 -45.69250000 30.22250000
89 7 -3.61500000 -47.50000000 32.03000000
90 7 -1.80750000 -45.69250000 32.03000000
91 7 -1.80750000 -47.50000000 33.83750000
92 7 -3.61500000 -45.69250000 33.83750000
93 7 -3.61500000 -47.50000000 35.64500000
94 7 -1.80750000 -45.69250000 35.64500000
95 7 -1.80750000 -47.50000000 37.45250000
96 7 -3.61500000 -45.69250000 37.45250000
97 7 -3.61500000 -47.50000000 39.26000000
98 7 -1.80750000 -45.69250000 39.26000000
99 7 -1.80750000 -47.50000000 41.06750000
100 7 -3.61500000 -45.69250000 41.06750000
101 7 -3.61500000 -47.50000000 42.87500000
102 7 -1.80750000 -45.69250000 42.87500000
103 7 -1.80750000 -47.50000000 44.68250000
104 7 -3.61500000 -45.69250000 44.68250000
105 7 -3.61500000 -47.50000000 46.49000000
106 7 -1.80750000 -45.69250000 46.49000000
107 7 -3.61500000 -43.88500000 -47.50000000
108 7 -1.80750000 -42.07750000 -47.50000000
109 7 -1.80750000 -43.88500000 -45.69250000
110 7 -3.61500000 -42.07750000 -45.69250000
111 7 -3.61500000 -43.88500000 -43.88500000
112 7 -1.80750000 -42.07750000 -43.88500000
113 7 -1.80750000 -43.88500000 -42.07750000
114 7 -3.61500000 -42.07750000 -42.07750000
115 7 -3.61500000 -43.88500000 -40.27000000
116 7 -1.80750000 -42.07750000 -40.27000000
117 7 -1.80750000 -43.88500000 -38.46250000
118 7 -3.61500000 -42.07750000 -38.46250000
119 7 -3.61500000 -43.88500000 -36.65500000
120 7 -1.80750000 -42.07750000 -36.65500000
121 7 -1.80750000 -43.88500000 -34.84750000
122 7 -3.61500000 -42.07750000 -34.84750000
123 7 -3.61500000 -43.88500000 -33.04000000
124 7 -1.80750000 -42.07750000 -33.04000000
125 7 -1.80750000 -43.88500000 -31.23250000
126 7 -3.61500000 -42.07750000 -31.23250000
127 7 -3.61500000 -43.88500000 -29.42500000
128 7 -1.80750000 -42.07750000 -29.42500000
129 7 -1.80750000 -43.88500000 -27.61750000
130 7 -3.61500000 -42.07750000 -27.61750000
131 7 -3.61500000 -43.88500000 -25.81000000
132 7 -1.80750000 -42.07750000 -25.81000000
133 7 -1.80750000 -43.88500000 -24.00250000
134 7 -3.61500000 -42.07750000 -24.00250000
135 7 -3.61500000 -43.88500000 -22.19500000
136 7 -1.80750000 -42.07750000 -22.19500000
137 7 -1.80750000 -43.88500000 -20.38750000
138 7 -3.61500000 -42.07750000 -20.38750000
139 7 -3.61500000 -43.88500000 -18.58000000
140 7 -1.80750000 -42.07750000 -18.58000000
141 7 -1.80750000 -43.88500000 -16.77250000
142 7 -3.61500000 -42.07750000 -16.77250000
143 7 -3.61500000 -43.88500000 -14.96500000
144 7 -1.80750000 -42.07750000 -14.96500000
145 7 -1.80750000 -43.88500000 -13.15750000
146 7 -3.61500000 -42.07750000 -13.15750000
147 7 -3.61500000 -43.88500000 -11.35000000
148 7 -1.80750000 -42.07750000 -11.35000000
149 7 -1.80750000 -43.88500000 -9.54250000
150 7 -3.61500000 -42.07750000 -9.54250000
151 7 -3.61500000 -43.88500000 -7.73500000
152 7 -1.80750000 -42.07750000 -7.73500000
153 7 -1.80750000 -43.88500000 -5.92750000
154 7 -3.61500000 -42.07750000 -5.92750000
155 7 -3.61500000 -43.88500000 -4.12000000
156 7 -1.80750000 -42.07750000 -4.12000000
157 7 -1.80750000 -43.88500000 -2.31250000
158 7 -3.61500000 -42.07750000 -2.31250000
159 7 -3.61500000 -43.88500000 -0.50500000
160 7 -1.80750000 -42.07750000 -0.50500000
