time,T1,T2,T3,kin1,kin2,kin3,mean_x1,mean_x2,mean_x3
35.0,0.44649116000490296,0.28711102009104716,0.44060854726464294,0.4600087004491547,0.4710228378467042,0.5626584562254201,-0.029919087561439052,0.09236506569452783,-0.020379083936073815
35.2,0.4484544162767259,0.28813427377517586,0.4376220373086913,0.47643503776970136,0.4704136618203891,0.568673511201048,-0.057204947311845625,0.09020907075488506,-0.014617791016028376
35.4,0.45033607403954656,0.28922754580121557,0.43464710751983093,0.48699535905295677,0.4558624980634024,0.5764432453164928,-0.08157628768301245,0.08384016134684087,-0.00786840870747317
35.6,0.45213592601416547,0.29038872262617155,0.43168607872025605,0.5028286445141853,0.44435563516990284,0.5672949714716475,-0.10093193059949676,0.07435116164808664,-0.0017230261676480514
35.800000000000004,0.45385383766322546,0.2916156691194684,0.4287412205778992,0.5204446864889573,0.4397509960356459,0.55921253996564,-0.11541321472262349,0.062309164863611224,0.004045487029277322
36.0,0.4554897460704099,0.29290623073609456,0.4258147505540886,0.5245265405382533,0.4400991790150968,0.5567979064930845,-0.12391130683699307,0.048368520871374894,0.01008314311308517
36.2,0.45704365877805864,0.29425823566929,0.4229088329132445,0.5268525980623243,0.4402941579016418,0.5542603062160074,-0.12603687735245764,0.03256743454570839,0.01594717460026186
36.4,0.45851565258489063,0.2956694969813021,0.4200255777944003,0.5195197229335542,0.4361557375498524,0.5582901884174337,-0.12317402169769992,0.016297636684524677,0.02098816628408482
36.6,0.4599058723055297,0.29713781471078227,0.4171670403442811,0.5187985584230571,0.4397625127561762,0.5514265327393598,-0.11411943531154883,9.541626895222588e-05,0.026901106575678017
36.800000000000004,0.4612145294935285,0.29866097795543156,0.414335219911633,0.5223022589044869,0.44308041976146806,0.5332311960363585,-0.10171019512438961,-0.016523800230309776,0.03260148370469982
37.0,0.46244190112959394,0.30023676692855794,0.4115320593024412,0.5156341625139331,0.45330262040875297,0.5287404464997184,-0.0858523433953635,-0.03164602592014811,0.037056254463764954
37.2,0.4635883282767121,0.3018629549882442,0.40875944409563675,0.5186439150232477,0.46439440771566814,0.5208797340892414,-0.06718749867935594,-0.045696189073171835,0.04120933695107427
37.4,0.4646542147038738,0.3035373106378766,0.4060192020188427,0.49192581366080673,0.4714280880170881,0.5178125973718758,-0.0465411220409547,-0.06004915751628828,0.04521983491925413
37.6,0.465640025480099,0.3052575994968256,0.4033131023836685,0.5000169187199761,0.4768827183806159,0.5251189667572315,-0.023506923124130087,-0.07405139142331585,0.0464243378733884
37.800000000000004,0.4665462855404512,0.30702158624011944,0.4006428555800225,0.49867349274662226,0.48222042975121815,0.5390525554178703,3.8497870477759014e-05,-0.08433007138294174,0.045179629713505885
38.0,0.46737357822573455,0.3088270365059944,0.39801011262886415,0.5113444458748023,0.4816648014410124,0.550014816366362,0.024675970380167386,-0.09265275248861085,0.04118565082838054
38.2,0.46812254379755247,0.3106717187702535,0.3954164647927872,0.5084327878517734,0.4825353500727846,0.5385221398989499,0.04957756368743779,-0.09808573633246878,0.03430723677482129
38.4,0.46879387793040483,0.31255340618640987,0.3928634432437784,0.5413458202811082,0.4725350956418236,0.5489961604053392,0.0725240206565076,-0.10120305078100184,0.02582464111407493
38.6,0.46938833018248827,0.31446987839064006,0.39035251878746485,0.5445970094909087,0.46974034167867557,0.549569749416481,0.0929746171802294,-0.10082629960906488,0.015038513143174939
38.800000000000004,0.4699067024468557,0.3164189232706154,0.3878851016431221,0.5478659458458124,0.4649806896554696,0.5530659237050998,0.10918535756790788,-0.09609114610349785,0.004365250713545945
39.0,0.47034984738457836,0.318398338697329,0.3854625412786858,0.5456892408916518,0.46168996795813405,0.5477176766100468,0.11996319041547425,-0.08563346008198311,-0.007194087843902872
39.2,0.470718666841543,0.32040593421908115,0.383086126299969,0.5661512158792594,0.46322135265815867,0.5510436315093346,0.12574273543863307,-0.0723436551381155,-0.018183794657853466
39.4,0.4710141102504996,0.3224395327168301,0.38075708439326345,0.5682860777371957,0.4742656629962476,0.5549346819330842,0.1265359075977294,-0.05708263735414526,-0.027127243065076
39.6,0.4712371730199642,0.32449697202016614,0.37847658232046283,0.5637477187256364,0.4808782069064945,0.5518157573690464,0.12340641128598363,-0.03925222073430043,-0.03329258774124471
39.800000000000004,0.4713888949115622,0.3265761064832068,0.37624572596582423,0.5559938107276937,0.49541219381765506,0.542936338227059,0.11574395775040969,-0.020135823965557825,-0.03711703306503006
40.0,0.4714703584073813,0.3286748085197622,0.3740655604334497,0.542602890956926,0.502914775697976,0.5435231823857034,0.10406027950555277,-0.00030016002127821655,-0.04120558855944819
40.2,0.47148268706888596,0.3307909700971627,0.37193707019454453,0.5352053965115876,0.5318289675268152,0.5430883771808701,0.08908677957189116,0.019610683796590266,-0.04396670957973371
40.4,0.47142704388892454,0.3329225041881837,0.369861179283485,0.519601907007898,0.5373385426619727,0.543941122448139,0.07071734837261842,0.03854569710808111,-0.0446267160915872
